Date,SSO,UPRO,SPXL,SH,SDS,SPXS,QLD,TQQQ,PSQ,QID,SQQQ,MVV,MYY,MZZ,UWM,TNA,RWM,TWM,TZA,URE,REK,UPW,SDP,SOXL,SOXS,EFO,EFZ,EFU,EET,EUM,EEV,UST,TYD,TBX,PST,TYO,UBT,TMF,TBF,TBT,TMV,UGL,GLL,UVXY,VIXY,TLT,BSV
2007-10-15,10.61242,11.17595,22.14683,96.13236,3145.65013,37053.30371,3.26863,1.72944,183.43159,8890.79638,1120113.52048,14.53877,192.41139,2361.00795,17.22098,71.53357,185.81108,2752.53993,310315.76189,89.41668,176.26184,19.72668,530.96245,5.67932,80975744.78483,74.92465,55.57425,207.40911,258.62045,63.21435,1594.49221,24.14654,12.22938,50.50429,70.25279,111.37903,13.77218,6.20796,56.59799,273.74094,6711.42351,28.55251,703.78643,5288131663644.23828,345252.63530,57.20193,56.16099
2007-10-16,10.47046,10.95070,21.70007,96.79621,3188.62150,37809.01503,3.23711,1.70428,184.35334,8978.79160,1136674.65717,14.16048,194.95346,2423.04497,16.82216,69.04030,187.99667,2816.79805,321167.60973,86.42030,179.24867,19.62724,533.76609,5.61039,81946341.47484,72.59406,56.44929,213.90749,248.97324,64.40450,1654.30248,24.27506,12.32604,50.38025,69.89750,110.51630,13.77879,6.21176,56.59652,273.68821,6708.64017,28.52941,704.46701,5568558463234.05273,358094.66842,57.22146,56.27975
2007-10-17,10.50680,11.00671,21.81066,96.64942,3178.46764,37624.78638,3.31962,1.76931,182.04132,8752.20261,1093577.40262,14.23894,194.45301,2410.24523,16.94979,69.81798,187.31810,2795.95525,317587.62135,85.92500,179.79664,19.63080,533.79792,5.90510,77629500.61420,74.11605,55.86848,209.47134,260.41077,62.93659,1578.65248,24.56687,12.54731,50.08783,69.07588,108.54999,14.07774,6.41325,55.99472,267.82922,6492.37081,28.05055,716.40362,4912247938346.70801,330618.05502,57.84803,56.46526
2007-10-18,10.48896,10.97769,21.75275,96.75253,3184.76925,37733.07382,3.34737,1.79135,181.31755,8681.26797,1080215.92215,14.29319,194.12193,2401.68107,16.86349,69.27662,187.82935,2810.71363,320087.13634,86.35838,179.37754,19.52373,536.83753,5.86324,78168148.75849,74.45118,55.75296,208.57158,262.98326,62.63684,1563.38721,24.74913,12.68593,49.91235,68.58180,107.36796,14.23051,6.51695,55.70292,264.99998,6388.67900,29.17232,687.86749,4862108192846.00293,328977.68569,58.16778,56.51722
2007-10-19,9.94920,10.12931,20.07127,99.26351,3349.58443,40658.48869,3.17977,1.65666,185.89445,9118.18321,1161696.82058,13.43664,199.97881,2546.24086,15.65477,61.82019,194.59620,3012.71885,354578.31907,80.76323,185.22356,18.62089,561.79504,5.33775,85162720.30540,71.15460,56.99832,217.85531,240.42616,65.33451,1697.82132,25.16709,13.00625,49.50140,67.44226,104.67461,14.65225,6.80596,54.88971,257.22427,6106.67635,28.93383,693.60452,6586450936104.11914,407365.51962,59.03573,56.67308
2007-10-22,10.02281,10.24080,20.29182,98.91809,3325.76406,40220.86661,3.25543,1.71566,183.72077,8903.54056,1120605.89222,13.70078,198.05399,2496.84603,16.31232,65.70795,190.54530,2886.74258,332321.43419,82.73869,182.99386,18.84373,555.20774,5.50100,82545452.95892,70.96367,57.08588,218.48955,243.84498,64.88161,1674.03575,25.06689,12.92753,49.61018,67.72879,105.32490,14.65252,6.80541,54.90104,257.29404,6108.38960,28.08491,714.06613,5972540477453.76855,382803.31159,59.04229,56.62112
2007-10-23,10.19692,10.50673,20.81838,98.08035,3268.93245,39186.07055,3.39086,1.82257,179.93655,8535.40013,1051036.38795,13.87183,196.85754,2466.31157,16.55908,67.19134,189.13880,2843.60780,324857.31023,84.16148,181.45516,18.82799,555.80406,5.23659,86500491.97056,72.95162,56.29724,212.41794,257.30810,63.10188,1581.95607,25.04972,12.91321,49.63732,67.79309,105.45806,14.61070,6.77554,54.99112,258.10221,6136.40245,28.55150,702.31502,5421698314798.03906,359971.71844,58.96399,56.62112
2007-10-24,10.14497,10.42547,20.65699,98.35189,3286.53248,39498.74591,3.33874,1.78041,181.35646,8668.78478,1075608.43728,13.88929,196.77412,2463.85110,16.34368,65.87244,190.40420,2881.13941,331273.07705,83.47226,182.23333,18.94753,552.41100,4.79907,93715055.10636,72.61783,56.43708,213.43879,253.88261,63.53324,1603.35282,25.29860,13.10461,49.40110,67.13783,103.91212,14.82437,6.92344,54.60098,254.40310,6003.70343,28.76364,697.21089,5539298290171.21289,365840.79573,59.40118,56.79925
2007-10-25,10.12298,10.39059,20.58752,98.48091,3294.63667,39640.92706,3.24853,1.70810,183.84522,8905.32265,1119563.06482,13.87749,196.89958,2466.61181,16.25901,65.35264,190.93431,2896.64350,333930.24522,83.00815,182.77657,19.70740,530.39731,4.54553,98653290.32753,73.26361,56.19761,211.59189,260.27678,62.74505,1563.32789,25.25144,13.06687,49.45781,67.28173,104.22920,14.72030,6.84976,54.80491,256.26583,6068.86553,29.14397,688.11215,5648470176247.23828,371322.74642,59.19891,56.73989
2007-10-26,10.39955,10.81546,21.42895,97.15772,3205.59106,38029.95334,3.35553,1.79235,180.85588,8614.31716,1064615.23132,14.10789,195.30630,2426.31693,16.79951,68.60373,187.79693,2800.91532,317360.11639,85.43090,180.14531,20.28831,514.89497,4.51875,99220747.89831,75.89644,55.19907,204.03777,274.95985,60.98672,1475.47544,25.12131,12.96479,49.59575,67.64694,105.06094,14.64908,6.79931,54.94959,257.58164,6114.82941,30.40839,658.37332,4964725591948.37988,342042.08334,59.06185,56.72504
2007-10-29,10.47724,10.93564,21.66668,96.81688,3182.59659,37616.99977,3.38211,1.81349,180.17806,8548.37647,1052323.05833,14.18080,194.84295,2414.43067,16.75872,68.34566,188.06108,2808.27346,318594.71090,84.17357,181.50695,20.48831,509.94894,4.66056,96093126.71619,76.98481,54.81444,201.16040,287.54500,59.60233,1408.26727,25.15726,12.99154,49.57091,67.56892,104.86206,14.75932,6.87531,54.75512,255.72054,6047.76902,30.73638,651.38415,5048129844564.09473,346503.94168,59.29025,56.68046
2007-10-30,10.33979,10.71944,21.23793,97.47356,3225.27767,38370.03834,3.39505,1.82375,179.87090,8517.89122,1046627.81656,13.95713,196.42009,2453.15148,16.48892,66.68716,189.61038,2854.02799,326365.22178,84.91433,180.74390,20.46355,510.69137,4.68654,95543698.00872,75.74192,55.26780,204.45502,276.61240,60.74623,1462.11432,25.20510,13.02753,49.53423,67.45886,104.58888,14.74004,6.86108,54.80292,256.13010,6061.52540,30.12183,664.51610,5470235196554.70215,366458.58888,59.25765,56.70278
2007-10-31,10.58659,11.10227,21.99603,96.33102,3149.19150,37008.67358,3.49063,1.90062,177.37453,8280.18230,1002753.47859,14.44646,193.01563,2367.75851,16.91131,69.24198,187.21557,2781.43024,313897.73484,87.94752,177.54929,21.04322,496.34412,4.84827,92231678.48617,77.86444,54.50379,198.77038,288.68830,59.43065,1398.57845,24.86197,12.76049,49.88133,68.39466,106.74865,14.47086,6.67241,55.31480,260.87961,6229.37442,31.10272,642.97741,4442953839319.05371,321254.28108,58.72247,56.59144
2007-11-01,10.02973,10.22532,20.25820,98.88495,3315.71152,39940.56670,3.35917,1.79310,180.74977,8594.07250,1059713.81165,13.77604,197.53223,2478.22921,15.60099,61.18655,194.50172,2997.43849,350449.83089,81.65060,183.93826,20.23815,515.44848,4.61449,96664451.63637,74.57167,55.66644,207.21947,265.31095,61.84708,1512.11319,25.26261,13.06793,49.48939,67.31015,104.19277,14.84403,6.92981,54.61311,254.22508,5990.25341,30.54828,654.53616,6095182579165.25586,401490.53756,59.48549,56.76873
2007-11-02,10.04451,10.24708,20.30096,98.83123,3311.66160,39863.88792,3.41069,1.83422,179.39577,8464.13949,1035625.23956,13.78513,197.50230,2477.15173,15.75145,62.06514,193.59469,2968.99098,345447.09891,78.40311,187.62677,20.53034,508.11395,4.68516,95166399.92807,75.38593,55.37192,204.99696,268.26240,61.51249,1495.55818,25.39458,13.16939,49.36910,66.97424,103.39696,14.93613,6.99361,54.45408,252.71285,5936.09902,32.02989,622.87325,5973961450140.64355,396905.15282,59.67557,56.89530
2007-11-05,9.94432,10.09292,19.99516,99.34333,3345.53366,40471.98381,3.36608,1.79810,180.60119,8576.72515,1056233.34844,13.46937,199.79959,2534.45136,15.33221,59.58053,196.20197,3048.47419,359305.47581,76.14798,190.35649,20.89305,499.24281,4.60058,96867189.27127,72.96696,56.26968,211.61474,249.54907,63.66737,1600.14940,25.32988,13.11811,49.44097,67.16054,103.81266,14.92022,6.98174,54.49347,253.04677,5947.16401,31.95732,624.36357,6438633381582.07812,418216.24639,59.64938,56.88043
2007-11-06,10.18210,10.45409,20.71033,98.17453,3266.36833,39031.95157,3.44131,1.85825,178.61469,8386.89448,1021112.00403,13.87382,196.83477,2458.90625,15.90731,62.92639,192.55278,2934.58365,339156.39798,77.72369,188.41800,20.94578,498.08429,4.74406,93827883.60811,75.15466,55.43543,205.31008,268.43462,61.26770,1479.32653,25.23560,13.04394,49.54177,67.42586,104.41220,14.77317,6.87784,54.77218,255.60433,6036.63295,33.29547,598.29537,5233744749020.16113,366809.45590,59.36092,56.85066
2007-11-07,9.59226,9.54482,18.90861,101.03776,3456.43910,42435.36264,3.27315,1.72190,183.01196,8798.65942,1096254.95297,13.33590,200.68697,2554.81667,14.91714,57.04403,198.57754,3117.72963,370892.22702,72.45742,194.83385,19.97228,521.34154,4.42715,100079516.51475,72.52723,56.41417,212.52938,251.27067,63.23619,1574.18957,25.41492,13.18200,49.37506,66.96307,103.32112,14.82258,6.91164,54.69136,254.81699,6008.01675,33.94902,586.63216,7069109020608.71875,453239.01465,59.46586,57.00706
2007-11-08,9.57981,9.52540,18.86979,101.12468,3461.87875,42531.56521,3.07362,1.56432,188.62608,9337.16989,1196832.78238,13.29935,201.00135,2562.45408,15.00237,57.52642,198.04537,3100.47090,367795.75032,73.35149,193.66770,20.52442,507.04972,4.18786,105472954.48551,72.77093,56.32992,211.86147,253.78142,62.93101,1558.77483,25.52304,13.26509,49.27987,66.69541,102.68533,14.76732,6.87226,54.80469,255.83819,6043.38949,33.93150,587.02282,6887751892186.40039,446321.90492,59.36092,57.05174
2007-11-09,9.30447,9.11391,18.05430,102.59875,3562.30976,44378.45533,2.86735,1.40672,194.99155,9966.00792,1317670.67130,12.93066,203.82583,2634.11039,14.66704,55.59123,200.29269,3170.30206,380205.44100,72.83674,194.38190,20.23806,514.23779,4.14374,106566735.50837,69.92468,57.44173,220.19248,241.78487,64.42879,1632.76066,25.82287,13.49783,48.99997,65.92859,100.89838,15.01559,7.04486,54.35510,251.60658,5892.71426,33.88110,587.97869,7763925741724.23047,484993.72099,59.86571,57.13368
2007-11-12,9.11652,8.83697,17.50535,103.65618,3635.22906,45736.99821,2.72104,1.29895,200.00358,10476.88957,1418916.02993,12.47788,207.43327,2726.98167,14.38136,53.96085,202.27763,3232.59262,391394.42764,72.84204,194.40961,19.47783,533.67026,4.02069,109713518.83335,67.61490,58.40086,227.51231,214.96982,68.01213,1814.15627,25.90781,13.56340,48.92888,65.72820,100.42262,15.12115,7.11842,54.17505,249.90630,5832.26366,30.67269,643.74198,8768181756398.45996,527708.68025,60.08197,57.12620
2007-11-13,9.65105,9.61340,19.04309,100.63941,3423.09492,41729.20859,2.94489,1.45913,191.81648,9617.58095,1244263.71664,13.11033,202.21743,2589.44872,15.28135,59.01998,195.98449,3030.87951,354742.10110,78.04848,187.49801,19.87762,522.84143,4.23291,103905546.69474,71.23181,56.84985,215.39206,245.29128,63.22727,1558.63696,25.63728,13.34989,49.19417,66.43158,102.01871,15.00596,7.03632,54.39277,251.88049,5900.64842,31.30672,630.53329,5750034436457.86328,407583.65989,59.85913,56.97725
2007-11-14,9.51734,9.41275,18.64529,101.35799,3471.47345,42609.92224,2.86876,1.40244,194.33369,9868.56583,1292896.39918,13.12241,202.16410,2587.70875,15.10274,57.97849,197.16473,3066.84876,361040.82330,75.73796,190.30810,19.76238,525.99442,4.11961,106670242.21455,70.98995,56.95704,216.17062,245.70820,63.18437,1556.30202,25.66790,13.37275,49.17466,66.36944,101.85941,15.03581,7.05658,54.35005,251.45019,5884.79525,32.21614,612.31265,6368472761310.64355,437559.22721,59.92464,56.99960
2007-11-15,9.26457,9.03694,17.90053,102.72516,3564.61929,44320.91747,2.83719,1.37917,195.44096,9979.57087,1314635.83127,12.69826,205.47055,2671.98653,14.66985,55.47913,200.02486,3155.29147,376642.49188,74.87736,191.42395,19.82527,524.44076,4.03847,108754160.68977,68.62993,57.91429,223.40341,234.33819,64.65688,1628.62545,25.95034,13.59245,48.91378,65.65597,100.20093,15.31575,7.25291,53.85528,246.83812,5722.16407,30.33735,648.11151,7104813017249.78809,472092.73267,60.48838,57.19324
2007-11-16,9.35974,9.17541,18.17447,102.21883,3528.96667,43651.89591,2.88894,1.41681,193.69600,9799.91243,1279060.02955,12.59724,206.32729,2693.89250,14.41875,54.04846,201.77129,3209.84383,386393.73782,72.00695,195.12754,19.94367,521.42709,4.06958,107898415.91262,69.05356,57.74611,222.07180,240.08429,63.87489,1589.00734,25.94501,13.58722,48.92835,65.68598,100.25396,15.35590,7.28068,53.79566,246.25860,5701.31248,30.17348,651.70591,6079223599445.13770,427530.28546,60.57360,57.24537
2007-11-19,9.03114,8.69141,17.21546,104.03437,3653.81717,45964.39520,2.82164,1.36718,195.98953,10030.56090,1324142.09920,12.20958,209.54160,2777.44759,13.79188,50.51766,206.19224,3349.94815,411674.96650,69.23435,198.91934,19.97116,520.82629,3.85510,113567213.94226,65.38546,59.29038,233.91524,217.89446,66.83732,1736.18063,26.31337,13.87554,48.59055,64.76990,98.14100,15.55230,7.41960,53.46261,243.17647,5593.57974,29.76948,660.52583,6222894293193.17871,435053.19297,60.96689,57.48374
2007-11-20,9.11118,8.80620,17.44251,103.59494,3622.42451,45367.78442,2.84372,1.38313,195.26051,9954.47444,1308999.73950,12.26792,209.08118,2764.85064,13.94776,51.36841,205.06265,3312.66425,404784.19870,65.99242,203.61242,20.43132,508.94343,3.79195,115408949.58723,68.29331,57.98280,223.56206,229.81543,65.02008,1641.53218,26.16834,13.75975,48.73394,65.14320,98.97409,15.51583,7.39273,53.53620,243.81335,5614.86974,31.48039,622.65944,5774008919850.44629,414932.48452,60.90137,57.32728
2007-11-21,8.81984,8.38306,16.60407,105.27262,3739.23229,47557.98597,2.77583,1.33349,197.62870,10194.48860,1356267.15797,11.79224,213.17469,2872.72595,13.36129,48.12279,209.40912,3452.52146,430400.88558,64.99419,205.18894,20.19013,515.06619,3.56979,122151291.14849,65.18868,59.31130,233.77247,206.61994,68.31210,1807.53151,26.57447,14.07903,48.36524,64.14850,96.69171,15.69317,7.51870,53.24114,241.09327,5520.22084,31.38475,624.64056,6416080261277.30469,446456.64826,61.25536,57.64760
2007-11-23,9.11764,8.80690,17.44326,103.51750,3614.00498,45164.46889,2.83487,1.37593,195.56562,9980.13633,1313412.05871,12.13341,210.13244,2790.32108,13.92550,51.16543,205.02457,3307.34125,403233.74677,67.46085,201.33286,20.10196,517.43379,3.69047,118002317.45531,68.45240,57.83757,222.11896,218.78339,66.31291,1701.48314,26.41044,13.94759,48.52409,64.56085,97.60880,15.78408,7.58325,53.09793,239.76356,5473.87114,32.87109,595.15095,5930326215786.69434,424744.97771,61.43885,57.59543
2007-11-26,8.69183,8.18918,16.21946,105.95684,3783.79347,48342.99222,2.73639,1.30412,199.00152,10329.31841,1382263.71188,11.71651,213.78421,2886.89848,13.19513,47.13428,210.43789,3481.40387,435047.98010,62.37323,208.96229,19.95427,521.35693,3.44810,125733868.13799,66.29165,58.76134,229.17933,201.36406,68.96424,1837.29940,27.12817,14.51505,47.87452,62.82314,93.65247,16.40399,8.02918,52.06641,230.41477,5153.03599,32.90253,594.67292,7035231654844.79883,478284.89156,62.65149,57.79658
2007-11-27,8.95022,8.55365,16.94103,104.40314,3672.29972,46201.92721,2.84528,1.38187,195.07867,9920.62230,1300150.42219,11.95909,211.61058,2827.80112,13.49915,48.75808,208.04844,3401.75780,420100.68619,63.27764,207.48347,20.10874,517.43363,3.60588,119958530.30505,68.06963,57.98364,223.07903,216.74182,66.34186,1697.32844,26.61767,14.10425,48.33397,64.02057,96.31562,16.08851,7.79675,52.57732,234.90696,5303.11377,31.92250,612.46593,6026219414647.80566,433433.28075,62.05502,57.64012
2007-11-28,9.46513,9.29105,18.40119,101.42173,3462.03046,42229.48884,3.01777,1.50742,189.20347,9321.60547,1182318.75219,12.67542,205.31393,2659.11316,14.56225,54.51232,199.89243,3134.45200,370565.64168,69.19244,197.82395,20.75329,500.96615,4.09030,103823628.13029,71.92309,56.35304,210.49803,240.43866,62.72630,1512.08877,26.42308,13.94850,48.52012,64.50478,97.39321,15.86779,7.63549,52.94876,238.19437,5413.78465,31.49140,620.82631,5237832981399.17969,396428.36125,61.63546,57.47625
2007-11-29,9.47329,9.30225,18.42305,101.39925,3459.99243,42188.27087,3.04288,1.52611,188.45321,9246.30321,1167923.34516,12.63671,205.66733,2667.88840,14.30895,53.08382,201.66595,3189.52464,380315.42153,70.28346,196.30044,20.62349,504.21422,3.95788,107168089.64023,70.73007,56.83084,214.03495,234.48867,63.51298,1549.80636,26.71536,14.17886,48.26135,63.80770,95.79914,16.13807,7.82977,52.50874,234.20321,5277.04852,30.46176,641.21649,5155713453746.29297,393014.81574,62.16646,57.50608
2007-11-30,9.61831,9.51502,18.84409,100.64506,3408.00417,41233.40168,2.99627,1.49092,189.93457,9390.26172,1195128.45692,12.93387,203.29043,2605.83121,14.47096,53.97925,200.56091,3153.99927,373943.61253,71.56475,194.54824,20.78016,500.50369,3.83564,110461774.05949,71.48386,56.53888,211.80186,238.41599,62.99222,1524.16941,26.78304,14.23160,48.21007,63.66287,95.45771,15.97828,7.71264,52.77987,236.58908,5357.02444,29.70620,657.22108,4764878799669.29492,373877.11197,61.86496,57.64760
2007-12-03,9.50344,9.34373,18.50453,101.26698,3449.63059,41985.04671,2.94537,1.45282,191.58449,9552.02872,1225942.51672,12.79745,204.40165,2633.95081,14.12795,52.05390,202.97269,3229.30711,387320.09331,70.50704,196.02110,21.09120,493.12560,3.82996,110607375.35021,70.93245,56.76730,213.48072,234.22323,63.55660,1551.27092,26.98920,14.39483,48.03395,63.18889,94.37670,16.22870,7.89316,52.37706,232.94609,5232.63701,30.43582,641.17430,4962944268325.47070,384926.23158,62.35583,57.84189
2007-12-04,9.37703,9.15649,18.13338,101.96142,3496.44781,42835.89290,2.92039,1.43423,192.43350,9635.29859,1241903.12878,12.69626,205.24886,2655.41515,13.82644,50.38170,205.17348,3298.77918,399801.81839,66.79981,201.20964,21.44935,484.86283,3.77450,112190640.50702,70.02297,57.14155,216.26299,232.94573,63.74043,1560.03233,27.03298,14.42876,48.00434,63.10224,94.16783,16.22212,7.88754,52.39833,233.10418,5237.32421,31.29854,623.09194,4985122938580.74121,386781.54666,62.34928,57.81947
2007-12-05,9.66979,9.58455,18.98077,100.38966,3388.17512,40842.39651,3.02466,1.51093,189.03319,9293.45587,1175746.10059,13.08401,202.15166,2574.92202,14.37325,53.36497,201.14937,3168.83527,376162.68489,70.59542,195.52706,22.07760,470.76315,4.09288,102707000.62581,71.62611,56.49718,211.35418,253.58561,60.92642,1422.08610,26.82421,14.26057,48.19849,63.60443,95.27759,15.83210,7.60230,53.03827,238.76866,5427.60617,30.68328,635.42063,4554366518716.27930,365211.73974,61.60563,57.84940
2007-12-06,9.96028,10.01561,19.83408,98.90247,3287.30393,39014.73406,3.11076,1.57533,186.37863,9031.09361,1125890.58765,13.54537,198.62616,2484.74853,15.05078,57.13232,196.44292,3020.00193,349645.02693,75.65055,188.56149,22.01873,472.12420,4.26514,98367429.48004,72.97071,55.97712,207.43101,261.51216,59.98425,1377.90902,26.53628,14.02987,48.46651,64.30306,96.83252,15.55163,7.39949,53.51882,243.06353,5573.38854,31.25255,623.72234,4046581067212.80566,338737.93852,61.06596,57.67001
2007-12-07,9.92282,9.95826,19.72014,99.10836,3300.53098,39246.68704,3.11126,1.57559,186.39840,9031.72671,1125946.58392,13.63691,197.99195,2468.54075,15.13986,57.63321,195.89436,3002.62472,346612.58919,74.90048,189.52913,22.14727,469.47080,4.21703,99459928.62949,72.37922,56.21388,209.15475,255.25282,60.71171,1411.14657,26.18896,13.75338,48.79285,65.16034,98.75401,15.20005,7.14782,54.13436,248.62313,5763.93790,30.63784,636.07550,3986540903118.93701,336010.41823,60.38155,57.51300
2007-12-10,10.07028,10.17938,20.15766,98.39223,3252.36481,38383.98865,3.13554,1.59391,185.70654,8963.37920,1113102.18160,13.87084,196.33113,2426.78407,15.37574,58.97366,194.40161,2956.35005,338585.06168,78.64169,184.82929,22.25524,467.28645,4.31693,97087135.48036,73.85175,55.65214,204.94309,255.35447,60.70952,1410.85343,26.06236,13.65261,48.92016,65.49148,99.49144,15.01485,7.01645,54.47503,251.71950,5870.91490,31.72105,613.67620,3927221504688.32227,333295.52606,60.01956,57.52051
2007-12-11,9.55933,9.40381,18.62148,100.90747,3418.20841,41316.51287,2.98924,1.48224,190.07213,9383.57187,1191314.52590,13.02169,202.37580,2575.89570,14.29962,52.77610,201.23554,3163.71727,374195.75170,69.62522,195.45575,21.22596,488.99526,4.06860,102654482.00018,69.98535,57.11836,215.71243,233.66826,63.29670,1530.92119,26.77107,14.20850,48.26392,63.72590,95.45302,15.60146,7.42693,53.42130,241.94979,5528.43006,30.79284,631.71119,4709369419683.22461,378160.99167,61.19761,57.81947
2007-12-12,9.67538,9.57429,18.95872,100.31447,3377.57250,40576.13017,3.04218,1.52151,188.42303,9219.46050,1159998.83021,13.16435,201.30325,2548.25273,14.50638,53.91505,199.81270,3118.46048,366151.78785,70.05266,194.88831,21.40944,484.86988,4.24000,98311059.16010,72.77799,55.98840,207.14663,247.64002,61.41398,1439.65235,26.31833,13.84704,48.68078,64.81847,97.89333,15.27641,7.19409,53.98796,247.05254,5702.67188,32.07370,605.51426,4341194200768.07812,359146.39250,60.56581,57.59522
2007-12-13,9.69762,9.60651,19.02218,100.21871,3370.66618,40448.10404,3.00862,1.49622,189.49622,9323.21278,1179518.35019,13.08353,201.95735,2564.47517,14.34488,53.00882,200.95701,3153.66524,372337.57836,67.62210,198.30194,21.82737,475.50636,4.10491,101425536.44327,69.79331,57.14598,215.68233,233.97246,63.11816,1519.36458,25.92418,13.53498,49.05420,65.80443,100.11200,14.94157,6.95684,54.58997,252.53117,5891.69121,30.47935,635.69105,4337048322601.26807,359577.86028,59.90772,57.55042
2007-12-14,9.42979,9.20774,18.23222,101.62185,3464.60088,42135.41935,2.94606,1.44944,191.50010,9519.13300,1216636.98035,12.63547,205.45097,2652.86621,13.78303,49.88882,204.92396,3277.66194,394282.76695,63.51431,204.35752,21.11925,491.02998,3.91710,106047202.17092,66.00547,58.70620,227.42898,222.76828,64.63888,1592.38491,25.76834,13.41197,49.21042,66.21515,101.03415,14.80092,6.85792,54.85716,254.97212,5976.42483,30.48697,635.61027,4511595758168.20898,369886.13006,59.63130,57.43081
2007-12-17,9.14485,8.78964,17.40402,103.17702,3570.17073,44057.56259,2.80207,1.34307,196.21435,9986.49243,1306171.53133,12.28634,208.32636,2726.76970,13.35742,47.57264,208.12082,3379.38532,412622.10615,61.20251,208.11100,20.65492,501.92907,3.73155,111051394.38017,63.18268,59.97153,237.19984,203.72676,67.41140,1728.78129,26.06989,13.64642,48.93149,65.45588,99.28094,15.06275,7.03921,54.38247,250.52741,5819.44421,30.17612,642.17263,4843706137789.37500,388718.23665,60.16434,57.53546
2007-12-18,9.25781,8.95180,17.72477,102.55904,3526.93936,43253.56219,2.81951,1.35551,195.63757,9926.46187,1294328.18357,12.37524,207.60829,2707.62589,13.83218,50.10390,204.45386,3259.76219,390697.95662,62.76950,205.47999,21.14989,490.00034,3.77833,109638030.07497,64.75109,59.23687,231.35542,214.86959,65.57765,1634.51387,26.16770,13.72227,48.84822,65.22495,98.74070,15.25443,7.17290,54.04641,247.40099,5709.83828,31.03355,624.00084,4252926702511.17871,357824.41799,60.55263,57.61018
2007-12-19,9.23131,8.91267,17.64699,102.72387,3537.84276,43450.60274,2.81780,1.35419,195.72825,9934.42408,1295824.80563,12.45327,206.98712,2691.09894,14.02447,51.14356,203.06162,3214.87158,382614.41373,63.80443,203.81657,21.01956,493.10982,3.79746,109060406.25914,63.67423,59.73839,235.24235,217.62304,65.16629,1613.81743,26.58077,14.04628,48.47066,64.20900,96.41932,15.65630,7.45568,53.34381,240.94067,5485.55009,31.01798,624.37766,3952836528914.87402,341648.33372,61.35554,57.64756
2007-12-20,9.32444,9.04680,17.91225,102.22610,3503.06708,42806.06095,2.93242,1.43672,191.78339,9532.57576,1217129.68054,12.82512,203.93486,2611.36816,14.44387,53.43214,200.05871,3119.24882,365528.05097,64.27100,203.10639,21.13290,490.55694,3.95734,104449438.88267,64.56682,59.33009,231.99198,219.95005,64.82816,1596.85707,26.49006,13.97334,48.56242,64.44357,96.93284,15.58613,7.40480,53.47377,242.08376,5523.93164,30.56353,633.60880,3624468647013.90234,323355.79815,61.22389,57.73724
2007-12-21,9.63626,9.49986,18.80895,100.53664,3386.80630,40671.31871,3.04748,1.52117,188.05525,9160.65775,1145835.02150,13.10444,201.75045,2555.08152,15.10250,57.08102,195.52931,2977.49587,340596.79736,66.45323,199.69209,21.38500,484.80697,4.06375,101621969.45091,66.39589,58.49973,225.46495,233.16782,62.89012,1501.17632,26.10092,13.66443,48.92791,65.40526,99.08792,15.12752,7.07724,54.27066,249.26886,5769.20792,31.66667,610.81965,3041825288789.98242,289296.49518,60.32887,57.52051
2007-12-24,9.79010,9.72662,19.25758,99.75191,3333.51656,39708.06398,3.09270,1.55492,186.69059,9026.55351,1120619.76689,13.35582,199.84797,2506.58529,15.31852,58.29988,194.15876,2935.29966,333345.05890,70.06206,194.29974,21.46273,483.13465,4.16105,99167886.97974,66.92416,58.27591,223.70975,241.00659,61.84151,1450.94009,25.94492,13.54102,49.08219,65.80999,99.99315,14.98294,6.97512,54.53942,251.70941,5853.28836,31.69038,610.42571,3052777900450.40234,290521.52746,60.04587,57.49508
2007-12-26,9.80411,9.74671,19.29700,99.69971,3329.58131,39634.28478,3.12282,1.57753,185.81462,8940.61873,1104558.17706,13.33628,200.02953,2510.81128,15.45850,59.09272,193.30229,2908.92467,328839.21901,67.71717,197.58334,21.33533,486.10204,4.14014,99647893.21449,67.28332,58.12930,222.55217,243.45243,61.53705,1436.46869,25.69263,13.34253,49.32967,66.46518,101.47127,14.71743,6.78902,55.03297,256.23384,6010.41875,32.77354,589.63773,3046295114178.07178,290644.06959,59.51942,57.40500
2007-12-27,9.52784,9.33394,18.47944,101.12300,3424.21434,41320.63479,3.04721,1.52013,188.09579,9158.96185,1144965.07436,12.91503,203.22277,2590.65779,14.72094,54.85732,197.94299,3048.13476,352432.65103,65.06894,201.47817,20.93854,495.23847,3.91445,105060811.40687,66.44831,58.49937,225.35495,232.16465,62.97254,1503.30950,26.03272,13.60653,49.01175,65.60020,99.47529,15.03563,7.00854,54.44808,250.75673,5817.01324,32.79731,589.27824,3416899279239.13965,314750.36567,60.16825,57.51000
2007-12-28,9.55370,9.37122,18.55291,101.00373,3415.71216,41163.33748,3.04071,1.51516,188.32715,9180.33744,1148918.96333,12.86141,203.67762,2601.94106,14.40224,53.07024,200.11397,3114.52999,363935.86601,63.13794,204.49803,21.19099,489.35971,3.87299,106152267.59559,67.57044,58.01435,221.58815,233.86250,62.75086,1492.54836,26.44599,13.92963,48.63082,64.57269,97.12356,15.50194,7.33392,53.61325,243.03862,5547.79385,33.94723,568.67916,3514556638330.38086,321324.87255,61.10656,57.63000
